Aluminum vs Depth
98 2 2
Depth
Aluminum
0 9.9704e+014
0.0100317 1.47887e+015
0.0202001 2.43606e+015
0.030507 3.36725e+015
0.0409544 5.21107e+015
0.0515442 6.1046e+015
0.0622782 4.64043e+015
0.0731585 5.9045e+015
0.0841871 8.10776e+015
0.0953659 7.56041e+015
0.106697 1.22041e+016
0.118183 1.94336e+016
0.129825 1.96511e+016
0.141625 1.76803e+016
0.153587 1.86716e+016
0.165711 2.61332e+016
0.178001 3.31342e+016
0.190458 3.1531e+016
0.203085 4.17029e+016
0.215884 5.7391e+016
0.228858 5.8815e+016
0.242008 6.44905e+016
0.255337 7.85402e+016
0.268848 9.87169e+016
0.282543 1.1394e+017
0.296425 1.32786e+017
0.310496 1.52958e+017
0.324758 1.76016e+017
0.339215 2.18531e+017
0.353869 2.38681e+017
0.368723 2.74296e+017
0.383779 3.37024e+017
0.39904 3.82634e+017
0.414509 4.07698e+017
0.430189 4.15523e+017
0.446082 4.3467e+017
0.462192 4.51085e+017
0.478522 4.31245e+017
0.495074 4.0569e+017
0.511852 3.64153e+017
0.528858 3.05648e+017
0.546096 2.46619e+017
0.563569 1.85776e+017
0.58128 1.47213e+017
0.599232 1.11826e+017
0.617429 7.69274e+016
0.635874 5.09573e+016
0.654571 3.52593e+016
0.673522 2.64507e+016
0.692731 1.87022e+016
0.712202 1.21276e+016
0.731938 7.37207e+015
0.751943 4.82942e+015
0.772221 3.59017e+015
0.792775 2.52438e+015
0.813609 1.7531e+015
0.834728 1.3728e+015
0.856133 1.05782e+015
0.877831 8.57566e+014
0.899824 7.73962e+014
0.922117 6.64887e+014
0.944714 5.35886e+014
0.967618 5.04794e+014
0.990835 4.5623e+014
1.01437 3.55148e+014
1.03822 3.05092e+014
1.0624 2.62528e+014
1.08691 2.23267e+014
1.11175 2.00253e+014
1.13693 1.6773e+014
1.16245 1.4199e+014
1.18833 1.28956e+014
1.21455 1.17469e+014
1.24113 9.13997e+013
1.26808 8.27741e+013
1.29539 7.72016e+013
1.32307 5.86587e+013
1.35113 5.01134e+013
1.37957 5.08319e+013
1.4084 4.68196e+013
1.43762 3.89039e+013
1.46725 3.43883e+013
1.49727 2.78781e+013
1.5277 2.26134e+013
1.55855 1.86288e+013
1.58982 1.45626e+013
1.62152 1.56161e+013
1.65364 1.2121e+013
1.68621 8.93828e+012
1.71922 7.94824e+012
1.75267 7.24572e+012
1.78659 7.15606e+012
1.82096 4.82485e+012
1.85581 3.88319e+012
1.89113 4.67369e+012
1.92693 3.26681e+012
1.96322 3.72145e+012
2 5.31094e+012
