EXPORTED CROSS SECTION DATA
9 7 7
x coordinate
Net Doping
Total Doping
Donor Conc
Acceptor Conc
Composition X
Composition Y
0.03603 0 0 0 0 0 0 
0.03667 0 0 0 0 0 0 
0.03667 20 20 20 0 0 0 
0.08603 20 20 20 0 0 0 
0.08667 20 20 20 0 0 0 
0.13603 20 20 20 0 0 0 
0.13667 20 20 20 0 0 0 
0.18603 20 20 20 0 0 0 
0.18667 20 20 20 0 0 0 
